,movie_id,title_x,tag
1749,5125,Rendition,OmarMetwally ReeseWitherspoon JakeGyllenhaal MoaKhouas ZinebOukach OmarMetwally ReeseWitherspoon JakeGyllenhaal MoaKhouas ZinebOukach Drama Thriller antiterror terror cia lossofson policebrutality terrorist lossofbrother waragainstterror kidnapping intelligence despair inhumanity senator plo civilrightsactivist hijacking terrorcell lossofhusband politics politician government lossofdaughter torturebythepolice torture cruelty american surveillance antiterror terror cia lossofson policebrutality terrorist lossofbrother waragainstterror kidnapping intelligence despair inhumanity senator plo civilrightsactivist hijacking terrorcell lossofhusband politics politician government lossofdaughter torturebythepolice torture cruelty american surveillance AnonymousContent Level1Entertainment MIDFoundation
1750,174,Star Trek VI: The Undiscovered Country,WilliamShatner LeonardNimoy DeForestKelley JamesDoohan GeorgeTakei WilliamShatner LeonardNimoy DeForestKelley JamesDoohan GeorgeTakei ScienceFiction Action Adventure Thriller farewell federation starfleet peaceconference ussenterprise-a rurapenthe courtcase peacecontract plan klingon spaceopera farewell federation starfleet peaceconference ussenterprise-a rurapenthe courtcase peacecontract plan klingon spaceopera ParamountPictures
1751,9583,Divine Secrets of the Ya-Ya Sisterhood,SandraBullock EllenBurstyn FionnulaFlanagan JamesGarner CherryJones SandraBullock EllenBurstyn FionnulaFlanagan JamesGarner CherryJones Comedy Drama Romance secretsociety conciliation marriage motherdaughterrelationship playwright familyfeud womandirector secretsociety conciliation marriage motherdaughterrelationship playwright familyfeud womandirector AllGirlProductions GaylordProductions
1752,9437,Kiss the Girls,MorganFreeman AshleyJudd CaryElwes AlexMcArthur TonyGoldwyn MorganFreeman AshleyJudd CaryElwes AlexMcArthur TonyGoldwyn Drama Mystery Thriller Crime washingtond.c. coveredinvestigation investigation northcarolina missingperson washingtond.c. coveredinvestigation investigation northcarolina missingperson ParamountPictures RysherEntertainment
1753,525,The Blues Brothers,DanAykroyd JohnBelushi JamesBrown CabCalloway RayCharles DanAykroyd JohnBelushi JamesBrown CabCalloway RayCharles Music Comedy Action Crime dancing prison chicago countrymusic nun jazz carjourney blues nazis music concert musicinstrument children'shome shoppingmall orphanage winnebago church sunglasses parole carchase musicband loudspeaker saturdaynightlive wrigleyfield holidayinn dancing prison chicago countrymusic nun jazz carjourney blues nazis music concert musicinstrument children'shome shoppingmall orphanage winnebago church sunglasses parole carchase musicband loudspeaker saturdaynightlive wrigleyfield holidayinn UniversalPictures
1754,10188,The Sisterhood of the Traveling Pants 2,AlexisBledel AmberTamblyn AmericaFerrera BlakeLively RachelNichols AlexisBledel AmberTamblyn AmericaFerrera BlakeLively RachelNichols Adventure Comedy Drama Family femalefriendship bestfriend summervacation womandirector youngadult femalefriendship bestfriend summervacation womandirector youngadult
1755,63574,Joyful Noise,QueenLatifah DollyParton KekePalmer JeremyJordan CourtneyB.Vance QueenLatifah DollyParton KekePalmer JeremyJordan CourtneyB.Vance Comedy Music AlconEntertainment O.N.C.Entertainment FarrellPauraProductions GospelTruthPictures
1756,245,About a Boy,HughGrant NicholasHoult ToniCollette RachelWeisz SharonSmall HughGrant NicholasHoult ToniCollette RachelWeisz SharonSmall Drama Comedy Romance londonengland rockandroll singleparent rapmusic bachelor becominganadult friendship single londonengland rockandroll singleparent rapmusic bachelor becominganadult friendship single UniversalPictures
1757,9825,Lake Placid,BillPullman BridgetFonda OliverPlatt BrendanGleeson BettyWhite BillPullman BridgetFonda OliverPlatt BrendanGleeson BettyWhite Horror Comedy Action ScienceFiction Thriller diving sheriff lake crocodile deputy paleontologist cow maine decapitation severedhead scientist remote tooth bearattack campfire severedtoe torsocutinhalf giantcrocodile crocodileattack animalhorror diving sheriff lake crocodile deputy paleontologist cow maine decapitation severedhead scientist remote tooth bearattack campfire severedtoe torsocutinhalf giantcrocodile crocodileattack animalhorror Fox2000Pictures PhoenixPictures RockingChairProductions
1758,186,Lucky Number Slevin,JoshHartnett BruceWillis LucyLiu MorganFreeman BenKingsley JoshHartnett BruceWillis LucyLiu MorganFreeman BenKingsley Drama Thriller Crime Mystery assassination assassin identity sniper mistakeinperson jew gangsterboss gamblingdebts boss murder sniperrifle fbiagent horseracing gambler slevin caso hoodlum blackmen assassination assassin identity sniper mistakeinperson jew gangsterboss gamblingdebts boss murder sniperrifle fbiagent horseracing gambler slevin caso hoodlum blackmen TheWeinsteinCompany FilmEngine CapitolFilms AscendantPictures VIPMedienfonds4 TheComplexStudio
1759,9549,The Right Stuff,FredWard DennisQuaid EdHarris ScottGlenn SamShepard FredWard DennisQuaid EdHarris ScottGlenn SamShepard Drama History coldwar pilot spacetravel politics historicalfigure flight astronaut spacerace soundbarrier coldwar pilot spacetravel politics historicalfigure flight astronaut spacerace soundbarrier WarnerBros. TheLaddCompany
1760,61891,Anonymous,JamieCampbellBower RhysIfans DavidThewlis JoelyRichardson VanessaRedgrave JamieCampbellBower RhysIfans DavidThewlis JoelyRichardson VanessaRedgrave Drama History Thriller shakespeare anonymity poet play political duringcreditsstinger falsehistory shakespeare anonymity poet play political duringcreditsstinger falsehistory ColumbiaPictures CentropolisEntertainment
1761,34584,The NeverEnding Story,BarretOliver GeraldMcRaney NoahHathaway DrumGarrett DarrylCooksey BarretOliver GeraldMcRaney NoahHathaway DrumGarrett DarrylCooksey Drama Family Fantasy Adventure basedonnovel fictionalplace wolf mythology magic horse book fairytale bully school talkinganimal reading bookstore fantasyworld giant gnome quest basedonnovel fictionalplace wolf mythology magic horse book fairytale bully school talkinganimal reading bookstore fantasyworld giant gnome quest ProducersSalesOrganization BavariaFilm DieterGeisslerFilmproduktion WarnerBros. WestdeutscherRundfunk(WDR) BavariaStudios
1762,2666,Dark City,RufusSewell WilliamHurt KieferSutherland JenniferConnelly RichardO'Brien RufusSewell WilliamHurt KieferSutherland JenniferConnelly RichardO'Brien Mystery ScienceFiction soul sleep manipulation future dystopia chaos memory duel parallelworld technoir matrix neo-noir retrofuturism soul sleep manipulation future dystopia chaos memory duel parallelworld technoir matrix neo-noir retrofuturism NewLineCinema MysteryClockCinema
1763,12783,The Duchess,KeiraKnightley RalphFiennes AidanMcArdle SimonMcBurney CharlotteRampling KeiraKnightley RalphFiennes AidanMcArdle SimonMcBurney CharlotteRampling Drama History Romance england adultery duke gamblingdebts marriagecrisis england adultery duke gamblingdebts marriagecrisis BIMDistribuzione BBCFilms ParamountVantage QwertyFilms Pathé MagnoliaMaeFilms
1764,13155,Return to Oz,FairuzaBalk NicolWilliamson JeanMarsh PiperLaurie MattClark FairuzaBalk NicolWilliamson JeanMarsh PiperLaurie MattClark Adventure Family Fantasy wizardofoz wizardofoz SilverScreenPartnersII OzProductionsLtd.
1765,42807,The Newton Boys,MatthewMcConaughey SkeetUlrich EthanHawke VincentD'Onofrio GailCronauer MatthewMcConaughey SkeetUlrich EthanHawke VincentD'Onofrio GailCronauer Crime Action Drama bankrobber crimespree westernu.s. bankrobber crimespree westernu.s. TwentiethCenturyFoxFilmCorporation DetourFilmproduction
1766,28355,Case 39,RenéeZellweger JodelleFerland IanMcShane KerryO'Malley CallumKeithRennie RenéeZellweger JodelleFerland IanMcShane KerryO'Malley CallumKeithRennie Horror Mystery Thriller childabuse detective socialworker supernatural murder mentalinstitution youth violence danger cityscape drawn fallingelevator pier psychological deadly mindandsoul supernaturalability childabuse detective socialworker supernatural murder mentalinstitution youth violence danger cityscape drawn fallingelevator pier psychological deadly mindandsoul supernaturalability ParamountVantage AnonymousContent MisherFilms Case39Productions
1767,8080,Suspect Zero,Carrie-AnneMoss AaronEckhart BenKingsley HarryLennix KevinChamberlin Carrie-AnneMoss AaronEckhart BenKingsley HarryLennix KevinChamberlin Crime Thriller serialkiller serialkiller ParamountPictures Cruise/WagnerProductions LakeshoreEntertainment IntermediaFilms
1768,5126,Martian Child,JohnCusack BobbyColeman AmandaPeet JoanCusack OliverPlatt JohnCusack BobbyColeman AmandaPeet JoanCusack OliverPlatt Drama underdog adoption education adoptivefather childhoodtrauma alienation alien underdog adoption education adoptivefather childhoodtrauma alienation alien NewLineCinema
1769,56288,Spy Kids: All the Time in the World,JessicaAlba MasonCook RowanBlanchard JoelMcHale JeremyPiven JessicaAlba MasonCook RowanBlanchard JoelMcHale JeremyPiven Family Comedy Action spy childhero secretagent espionage spy childhero secretagent espionage DimensionFilms
1770,303858,Money Monster,GeorgeClooney JuliaRoberts JackO'Connell CaitrionaBalfe DominicWest GeorgeClooney JuliaRoberts JackO'Connell CaitrionaBalfe DominicWest Thriller bomb sniper tvshow hostagedrama police hostage-taking newyorkcity stockmarket stockfraud womandirector tvstudio bomb sniper tvshow hostagedrama police hostage-taking newyorkcity stockmarket stockfraud womandirector tvstudio TriStarPictures SonyPicturesReleasing SmokehousePictures LStarCapital AllegianceTheater
1771,1613,The 51st State,SamuelL.Jackson RobertCarlyle EmilyMortimer MeatLoaf RhysIfans SamuelL.Jackson RobertCarlyle EmilyMortimer MeatLoaf RhysIfans Thriller Action Comedy Crime chemical laxative skinheads chemical laxative skinheads FilmCouncil AllianceAtlantisCommunications TheFilmConsortium FocusFilms MomentumFilms NationalLottery CanadianFilmorVideoProductionTaxCredit(CPTC) ArtistsProductionGroup(APG) FiftyFirstFilms
1772,31582,Flawless,RobertDeNiro PhilipSeymourHoffman BarryMiller ChrisBauer SkippSudduth RobertDeNiro PhilipSeymourHoffman BarryMiller ChrisBauer SkippSudduth Comedy Drama independentfilm independentfilm Metro-Goldwyn-Mayer(MGM)
1773,16617,Mindhunters,LLCoolJ JonnyLeeMiller KathrynMorris PatriciaVelásquez CliftonCollinsJr LLCoolJ JonnyLeeMiller KathrynMorris PatriciaVelásquez CliftonCollinsJr Mystery Thriller Crime fbi island serialkiller seriesofmurders fbi island serialkiller seriesofmurders AvenuePicturesProductions WeedRoadPictures IntermediaFilms EgmondFilm&Television DimensionFilms OutlawProductions(I) Mindhunters(UK)Limited MindhuntersProductieBV TonnaOy OutlawVictoriaProductionsInc.
1774,8944,What Just Happened,BruceWillis RobertDeNiro SeanPenn RobinWright StanleyTucci BruceWillis RobertDeNiro SeanPenn RobinWright StanleyTucci Comedy Drama filmproducer midlifecrisis independentfilm divorce filmproducer midlifecrisis independentfilm divorce 2929Productions LinsonEntertainment ArtLinsonProductions TribecaProductions
1775,41488,The Statement,MichaelCaine TildaSwinton JeremyNortham AlanBates CharlotteRampling MichaelCaine TildaSwinton JeremyNortham AlanBates CharlotteRampling Drama Thriller SonyPicturesClassics BBCFilms SerendipityPointFilms TéléfilmCanada OdessaFilms Movision AstralMedia CorusEntertainment CompanyPictures
1776,37028,The Magic Flute,JosephKaiser AmyCarson RenéPape LyubovPetrova BenjaminJayDavis JosephKaiser AmyCarson RenéPape LyubovPetrova BenjaminJayDavis Comedy Drama Music fictionalplace opera musical fictionalplace opera musical WaltdeFaria
1777,14560,Paul Blart: Mall Cop,KevinJames KeirO'Donnell JaymaMays RainiRodriguez ShirleyKnight KevinJames KeirO'Donnell JaymaMays RainiRodriguez ShirleyKnight Action Adventure Comedy Family securityguard duringcreditsstinger securityguard duringcreditsstinger ColumbiaPictures HappyMadisonProductions RelativityMedia HeyEddie
1778,10330,Freaky Friday,JamieLeeCurtis LindsayLohan MarkHarmon HaroldGould HaleyHudson JamieLeeCurtis LindsayLohan MarkHarmon HaroldGould HaleyHudson Comedy singleparent brothersisterrelationship mistakeinperson bride talkshow bodyexchange motherlylove highschool motherdaughterrelationship wedding psychiatrist body-swap musicband teencomedy childasanadult adultasachild singleparent brothersisterrelationship mistakeinperson bride talkshow bodyexchange motherlylove highschool motherdaughterrelationship wedding psychiatrist body-swap musicband teencomedy childasanadult adultasachild WaltDisneyPictures GunnFilms CasualFridayProductions
1779,6957,The 40 Year Old Virgin,SteveCarell CatherineKeener PaulRudd RomanyMalco SethRogen SteveCarell CatherineKeener PaulRudd RomanyMalco SethRogen Comedy Romance firsttime virgin firsttime virgin UniversalPictures ApatowProductions
1780,1934,Shakespeare in Love,JosephFiennes GwynethPaltrow GeoffreyRush TomWilkinson JudiDench JosephFiennes GwynethPaltrow GeoffreyRush TomWilkinson JudiDench Romance History shakespeare loveofone'slife oscaraward theatreplay theatregroup writer'sblock theatremilieu author speculative falsehistory shakespeare loveofone'slife oscaraward theatreplay theatregroup writer'sblock theatremilieu author speculative falsehistory MiramaxFilms UniversalPictures BedfordFallsProductions
1781,169917,A Walk Among the Tombstones,LiamNeeson DanStevens DavidHarbour BoydHolbrook AdamDavidThompson LiamNeeson DanStevens DavidHarbour BoydHolbrook AdamDavidThompson Crime Drama Mystery Thriller basedonnovel murder mafia privateinvestigator newyorkcity alcoholic kingpin wifemurder mattscudder basedonnovel murder mafia privateinvestigator newyorkcity alcoholic kingpin wifemurder mattscudder DoubleFeatureFilms JerseyFilms 1984PrivateDefenseContractors CrossCreekPictures ExclusiveMediaGroup TravelingPictureShowCompany(TPSC) FreeStatePictures DaVinciMediaVentures
1782,951,Kindergarten Cop,ArnoldSchwarzenegger PenelopeAnnMiller PamelaReed LindaHunt RichardTyson ArnoldSchwarzenegger PenelopeAnnMiller PamelaReed LindaHunt RichardTyson Comedy crimefighter cook drugdealer dyinganddeath kindergarten kiss police teacher childreneducation crimefighter cook drugdealer dyinganddeath kindergarten kiss police teacher childreneducation ImagineEntertainment UniversalPictures
1783,10189,Pineapple Express,SethRogen JamesFranco DannyMcBride GaryCole RosiePerez SethRogen JamesFranco DannyMcBride GaryCole RosiePerez Action Comedy smoking marijuana stoner roach lollipop paintingtoenails radiocallinshow drivingthroughawall seed referencetopandora'sbox smoking marijuana stoner roach lollipop paintingtoenails radiocallinshow drivingthroughawall seed referencetopandora'sbox ColumbiaPictures ApatowProductions
1784,9454,Ever After: A Cinderella Story,DrewBarrymore DougrayScott AnjelicaHuston MeganDodds MelanieLynskey DrewBarrymore DougrayScott AnjelicaHuston MeganDodds MelanieLynskey Drama Romance Comedy france childabuse slavery leonardodavinci prince fairytale royalty orphan evilstepmother stepsiblings 16thcentury brigands gypsies classism bandits commoner emotionalabuse france childabuse slavery leonardodavinci prince fairytale royalty orphan evilstepmother stepsiblings 16thcentury brigands gypsies classism bandits commoner emotionalabuse TwentiethCenturyFoxFilmCorporation
1785,2055,Open Range,KevinCostner RobertDuvall MichaelGambon MichaelJeter DiegoLuna KevinCostner RobertDuvall MichaelGambon MichaelJeter DiegoLuna Western horse beef ranger horse beef ranger TigProductions TouchstonePictures BeaconPictures CobaltMediaGroup
